Concentration,Time_min,RFU_Interpolated,Concentration [μM]
20.0 ug/mL,0.2,8691069.46422,20.0
20.0 ug/mL,0.22,8691069.46422,20.0
20.0 ug/mL,0.24,8691069.46422,20.0
20.0 ug/mL,0.26,8691069.46422,20.0
20.0 ug/mL,0.28,8691069.46422,20.0
20.0 ug/mL,0.3,8691069.46422,20.0
20.0 ug/mL,0.32,8691069.46422,20.0
20.0 ug/mL,0.34,8691069.46422,20.0
20.0 ug/mL,0.36,8691069.46422,20.0
20.0 ug/mL,0.38,8691069.46422,20.0
20.0 ug/mL,0.4,8691069.46422,20.0
20.0 ug/mL,0.42,8691069.46422,20.0
20.0 ug/mL,0.44,8691069.46422,20.0
20.0 ug/mL,0.46,8691069.46422,20.0
20.0 ug/mL,0.48,8691069.46422,20.0
20.0 ug/mL,0.5,8691069.46422,20.0
20.0 ug/mL,0.52,8691069.46422,20.0
20.0 ug/mL,0.54,8691069.46422,20.0
20.0 ug/mL,0.56,8691069.46422,20.0
20.0 ug/mL,0.58,8691069.46422,20.0
20.0 ug/mL,0.6,8691069.46422,20.0
20.0 ug/mL,0.62,8691069.46422,20.0
20.0 ug/mL,0.64,8691069.46422,20.0
20.0 ug/mL,0.66,8691069.46422,20.0
20.0 ug/mL,0.68,8691069.46422,20.0
20.0 ug/mL,0.7000000000000001,8691069.46422,20.0
20.0 ug/mL,0.72,8691069.46422,20.0
20.0 ug/mL,0.74,8691069.46422,20.0
20.0 ug/mL,0.76,8691069.46422,20.0
20.0 ug/mL,0.78,8691069.46422,20.0
20.0 ug/mL,0.8,8691069.46422,20.0
20.0 ug/mL,0.8200000000000001,8691069.46422,20.0
20.0 ug/mL,0.84,8691069.46422,20.0
20.0 ug/mL,0.86,8691069.46422,20.0
20.0 ug/mL,0.88,8691069.46422,20.0
20.0 ug/mL,0.9,8691069.46422,20.0
20.0 ug/mL,0.92,8691069.46422,20.0
20.0 ug/mL,0.9400000000000001,8691069.46422,20.0
20.0 ug/mL,0.96,8691069.46422,20.0
20.0 ug/mL,0.98,8691069.46422,20.0
20.0 ug/mL,1.0,8691069.46422,20.0
20.0 ug/mL,1.02,8691069.46422,20.0
20.0 ug/mL,1.04,8691069.46422,20.0
20.0 ug/mL,1.06,8691069.46422,20.0
20.0 ug/mL,1.08,8691069.46422,20.0
20.0 ug/mL,1.1,8691069.46422,20.0
20.0 ug/mL,1.12,8691069.46422,20.0
20.0 ug/mL,1.1400000000000001,8691069.46422,20.0
20.0 ug/mL,1.16,8691069.46422,20.0
20.0 ug/mL,1.18,8691069.46422,20.0
20.0 ug/mL,1.2,8691069.46422,20.0
20.0 ug/mL,1.22,8691069.46422,20.0
20.0 ug/mL,1.24,8691069.46422,20.0
20.0 ug/mL,1.26,8691069.46422,20.0
20.0 ug/mL,1.28,8691069.46422,20.0
20.0 ug/mL,1.3,8691069.46422,20.0
20.0 ug/mL,1.32,8691069.46422,20.0
20.0 ug/mL,1.34,8691069.46422,20.0
20.0 ug/mL,1.36,8691069.46422,20.0
20.0 ug/mL,1.3800000000000001,8691069.46422,20.0
20.0 ug/mL,1.4000000000000001,8691069.46422,20.0
20.0 ug/mL,1.42,8691069.46422,20.0
20.0 ug/mL,1.44,8691069.46422,20.0
20.0 ug/mL,1.46,8691069.46422,20.0
20.0 ug/mL,1.48,8691069.46422,20.0
20.0 ug/mL,1.5,8691069.46422,20.0
20.0 ug/mL,1.52,8691069.46422,20.0
20.0 ug/mL,1.54,8691069.46422,20.0
20.0 ug/mL,1.56,8691069.46422,20.0
20.0 ug/mL,1.58,8691069.46422,20.0
20.0 ug/mL,1.6,8691069.46422,20.0
20.0 ug/mL,1.62,8691069.46422,20.0
20.0 ug/mL,1.6400000000000001,8691069.46422,20.0
20.0 ug/mL,1.6600000000000001,8691069.46422,20.0
20.0 ug/mL,1.68,8691069.46422,20.0
20.0 ug/mL,1.7,8691069.46422,20.0
20.0 ug/mL,1.72,8691069.46422,20.0
20.0 ug/mL,1.74,8691069.46422,20.0
20.0 ug/mL,1.76,8691069.46422,20.0
20.0 ug/mL,1.78,8691069.46422,20.0
20.0 ug/mL,1.8,8691069.46422,20.0
20.0 ug/mL,1.82,8691069.46422,20.0
20.0 ug/mL,1.84,8691069.46422,20.0
20.0 ug/mL,1.86,8691069.46422,20.0
20.0 ug/mL,1.8800000000000001,8691069.46422,20.0
20.0 ug/mL,1.9000000000000001,8691069.46422,20.0
20.0 ug/mL,1.92,8691069.46422,20.0
20.0 ug/mL,1.94,8691069.46422,20.0
20.0 ug/mL,1.96,8691069.46422,20.0
20.0 ug/mL,1.98,8691069.46422,20.0
20.0 ug/mL,2.0,8691069.46422,20.0
20.0 ug/mL,2.02,8691069.46422,20.0
20.0 ug/mL,2.04,8691069.46422,20.0
20.0 ug/mL,2.06,8691069.46422,20.0
20.0 ug/mL,2.08,8691069.46422,20.0
20.0 ug/mL,2.1,8691069.46422,20.0
20.0 ug/mL,2.12,8691069.46422,20.0
20.0 ug/mL,2.14,8691069.46422,20.0
20.0 ug/mL,2.16,8691069.46422,20.0
20.0 ug/mL,2.18,8691069.46422,20.0
20.0 ug/mL,2.2,8691069.46422,20.0
20.0 ug/mL,2.22,8691069.46422,20.0
20.0 ug/mL,2.24,8691069.46422,20.0
20.0 ug/mL,2.2600000000000002,8691069.46422,20.0
20.0 ug/mL,2.2800000000000002,8691069.46422,20.0
20.0 ug/mL,2.3000000000000003,8691069.46422,20.0
20.0 ug/mL,2.32,8691069.46422,20.0
20.0 ug/mL,2.34,8691069.46422,20.0
20.0 ug/mL,2.36,8691069.46422,20.0
20.0 ug/mL,2.38,8691069.46422,20.0
20.0 ug/mL,2.4,8691069.46422,20.0
20.0 ug/mL,2.42,8691069.46422,20.0
20.0 ug/mL,2.44,8691069.46422,20.0
20.0 ug/mL,2.46,8691069.46422,20.0
20.0 ug/mL,2.48,8691069.46422,20.0
20.0 ug/mL,2.5,8691069.46422,20.0
20.0 ug/mL,2.52,8691069.46422,20.0
20.0 ug/mL,2.54,8691069.46422,20.0
20.0 ug/mL,2.56,8691069.46422,20.0
20.0 ug/mL,2.58,8691069.46422,20.0
20.0 ug/mL,2.6,8691069.46422,20.0
20.0 ug/mL,2.62,8691069.46422,20.0
20.0 ug/mL,2.64,8691069.46422,20.0
20.0 ug/mL,2.66,8691069.46422,20.0
20.0 ug/mL,2.68,8691069.46422,20.0
20.0 ug/mL,2.7,8691069.46422,20.0
20.0 ug/mL,2.72,8691069.46422,20.0
20.0 ug/mL,2.74,8691069.46422,20.0
20.0 ug/mL,2.7600000000000002,8691069.46422,20.0
20.0 ug/mL,2.7800000000000002,8691069.46422,20.0
20.0 ug/mL,2.8000000000000003,8691069.46422,20.0
20.0 ug/mL,2.82,8691069.46422,20.0
20.0 ug/mL,2.84,8691069.46422,20.0
20.0 ug/mL,2.86,8691069.46422,20.0
20.0 ug/mL,2.88,8691069.46422,20.0
20.0 ug/mL,2.9,8691069.46422,20.0
20.0 ug/mL,2.92,8691069.46422,20.0
20.0 ug/mL,2.94,8691069.46422,20.0
20.0 ug/mL,2.96,8691069.46422,20.0
20.0 ug/mL,2.98,8691069.46422,20.0
20.0 ug/mL,3.0,8691069.46422,20.0
20.0 ug/mL,3.02,8691069.46422,20.0
20.0 ug/mL,3.04,8691069.46422,20.0
20.0 ug/mL,3.06,8691069.46422,20.0
20.0 ug/mL,3.08,8691069.46422,20.0
20.0 ug/mL,3.1,8691069.46422,20.0
20.0 ug/mL,3.12,8691069.46422,20.0
20.0 ug/mL,3.14,8691069.46422,20.0
20.0 ug/mL,3.16,8691069.46422,20.0
20.0 ug/mL,3.18,8691069.46422,20.0
20.0 ug/mL,3.2,8691069.46422,20.0
20.0 ug/mL,3.22,8691069.46422,20.0
20.0 ug/mL,3.24,8691069.46422,20.0
20.0 ug/mL,3.2600000000000002,8691069.46422,20.0
20.0 ug/mL,3.2800000000000002,8691069.46422,20.0
20.0 ug/mL,3.3000000000000003,8691069.46422,20.0
20.0 ug/mL,3.3200000000000003,8691069.46422,20.0
20.0 ug/mL,3.34,8691069.46422,20.0
20.0 ug/mL,3.36,8691069.46422,20.0
20.0 ug/mL,3.38,8691069.46422,20.0
20.0 ug/mL,3.4,8691069.46422,20.0
20.0 ug/mL,3.42,8691069.46422,20.0
20.0 ug/mL,3.44,8691069.46422,20.0
20.0 ug/mL,3.46,8691069.46422,20.0
20.0 ug/mL,3.48,8691069.46422,20.0
20.0 ug/mL,3.5,8691069.46422,20.0
20.0 ug/mL,3.52,8691069.46422,20.0
20.0 ug/mL,3.54,8691069.46422,20.0
20.0 ug/mL,3.56,8691069.46422,20.0
20.0 ug/mL,3.58,8691069.46422,20.0
20.0 ug/mL,3.6,8691069.46422,20.0
20.0 ug/mL,3.62,8691069.46422,20.0
20.0 ug/mL,3.64,8691069.46422,20.0
20.0 ug/mL,3.66,8691069.46422,20.0
20.0 ug/mL,3.68,8691069.46422,20.0
20.0 ug/mL,3.7,8691069.46422,20.0
20.0 ug/mL,3.72,8691069.46422,20.0
20.0 ug/mL,3.74,8691069.46422,20.0
20.0 ug/mL,3.7600000000000002,8691069.46422,20.0
20.0 ug/mL,3.7800000000000002,8691069.46422,20.0
20.0 ug/mL,3.8000000000000003,8691069.46422,20.0
20.0 ug/mL,3.8200000000000003,8691069.46422,20.0
20.0 ug/mL,3.84,8691069.46422,20.0
20.0 ug/mL,3.86,8691069.46422,20.0
20.0 ug/mL,3.88,8691069.46422,20.0
20.0 ug/mL,3.9,8691069.46422,20.0
20.0 ug/mL,3.92,8691069.46422,20.0
20.0 ug/mL,3.94,8691069.46422,20.0
20.0 ug/mL,3.96,8691069.46422,20.0
20.0 ug/mL,3.98,8691069.46422,20.0
20.0 ug/mL,4.0,8691069.46422,20.0
20.0 ug/mL,4.0200000000000005,8691069.46422,20.0
20.0 ug/mL,4.04,8691069.46422,20.0
20.0 ug/mL,4.0600000000000005,8691069.46422,20.0
20.0 ug/mL,4.08,8691069.46422,20.0
20.0 ug/mL,4.1,8691069.46422,20.0
20.0 ug/mL,4.12,8691069.46422,20.0
20.0 ug/mL,4.14,8691069.46422,20.0
20.0 ug/mL,4.16,8691069.46422,20.0
20.0 ug/mL,4.18,8691069.46422,20.0
20.0 ug/mL,4.2,8691069.46422,20.0
20.0 ug/mL,4.22,8691069.46422,20.0
20.0 ug/mL,4.24,8691069.46422,20.0
20.0 ug/mL,4.26,8691069.46422,20.0
20.0 ug/mL,4.28,8691069.46422,20.0
20.0 ug/mL,4.3,8691069.46422,20.0
20.0 ug/mL,4.32,8691069.46422,20.0
20.0 ug/mL,4.34,8691069.46422,20.0
20.0 ug/mL,4.36,8691069.46422,20.0
20.0 ug/mL,4.38,8691069.46422,20.0
20.0 ug/mL,4.4,8691069.46422,20.0
20.0 ug/mL,4.42,8691069.46422,20.0
20.0 ug/mL,4.44,8691069.46422,20.0
20.0 ug/mL,4.46,8691069.46422,20.0
20.0 ug/mL,4.48,8691069.46422,20.0
20.0 ug/mL,4.5,8691069.46422,20.0
20.0 ug/mL,4.5200000000000005,8691069.46422,20.0
20.0 ug/mL,4.54,8691069.46422,20.0
20.0 ug/mL,4.5600000000000005,8691069.46422,20.0
20.0 ug/mL,4.58,8691069.46422,20.0
20.0 ug/mL,4.6000000000000005,8691069.46422,20.0
20.0 ug/mL,4.62,8691069.46422,20.0
20.0 ug/mL,4.64,8691069.46422,20.0
20.0 ug/mL,4.66,8691069.46422,20.0
20.0 ug/mL,4.68,8691069.46422,20.0
20.0 ug/mL,4.7,8691069.46422,20.0
20.0 ug/mL,4.72,8691069.46422,20.0
20.0 ug/mL,4.74,8691069.46422,20.0
20.0 ug/mL,4.76,8691069.46422,20.0
20.0 ug/mL,4.78,8691069.46422,20.0
20.0 ug/mL,4.8,8691069.46422,20.0
20.0 ug/mL,4.82,8691069.46422,20.0
20.0 ug/mL,4.84,8691069.46422,20.0
20.0 ug/mL,4.86,8691069.46422,20.0
20.0 ug/mL,4.88,8691069.46422,20.0
20.0 ug/mL,4.9,8691069.46422,20.0
20.0 ug/mL,4.92,8691069.46422,20.0
20.0 ug/mL,4.94,8691069.46422,20.0
20.0 ug/mL,4.96,8691069.46422,20.0
20.0 ug/mL,4.98,8691069.46422,20.0
20.0 ug/mL,5.0,8691069.46422,20.0
20.0 ug/mL,5.0200000000000005,8691069.46422,20.0
20.0 ug/mL,5.04,8691069.46422,20.0
20.0 ug/mL,5.0600000000000005,8691069.46422,20.0
20.0 ug/mL,5.08,8691069.46422,20.0
20.0 ug/mL,5.1000000000000005,8691069.46422,20.0
20.0 ug/mL,5.12,8691069.46422,20.0
20.0 ug/mL,5.14,8691069.46422,20.0
20.0 ug/mL,5.16,8691069.46422,20.0
20.0 ug/mL,5.18,8691069.46422,20.0
20.0 ug/mL,5.2,8691069.46422,20.0
20.0 ug/mL,5.22,8691069.46422,20.0
20.0 ug/mL,5.24,8691069.46422,20.0
20.0 ug/mL,5.26,8691069.46422,20.0
20.0 ug/mL,5.28,8691069.46422,20.0
20.0 ug/mL,5.3,8691069.46422,20.0
20.0 ug/mL,5.32,8691069.46422,20.0
20.0 ug/mL,5.34,8691069.46422,20.0
20.0 ug/mL,5.36,8691069.46422,20.0
20.0 ug/mL,5.38,8691069.46422,20.0
20.0 ug/mL,5.4,8691069.46422,20.0
20.0 ug/mL,5.42,8691069.46422,20.0
20.0 ug/mL,5.44,8691069.46422,20.0
20.0 ug/mL,5.46,8691069.46422,20.0
20.0 ug/mL,5.48,8691069.46422,20.0
20.0 ug/mL,5.5,8691069.46422,20.0
20.0 ug/mL,5.5200000000000005,8691069.46422,20.0
20.0 ug/mL,5.54,8691069.46422,20.0
20.0 ug/mL,5.5600000000000005,8691069.46422,20.0
20.0 ug/mL,5.58,8691069.46422,20.0
20.0 ug/mL,5.6000000000000005,8691069.46422,20.0
20.0 ug/mL,5.62,8691069.46422,20.0
20.0 ug/mL,5.64,8691069.46422,20.0
20.0 ug/mL,5.66,8691069.46422,20.0
20.0 ug/mL,5.68,8691069.46422,20.0
20.0 ug/mL,5.7,8691069.46422,20.0
20.0 ug/mL,5.72,8691069.46422,20.0
20.0 ug/mL,5.74,8691069.46422,20.0
20.0 ug/mL,5.76,8691069.46422,20.0
20.0 ug/mL,5.78,8691069.46422,20.0
20.0 ug/mL,5.8,8691069.46422,20.0
20.0 ug/mL,5.82,8691069.46422,20.0
20.0 ug/mL,5.84,8691069.46422,20.0
20.0 ug/mL,5.86,8691069.46422,20.0
20.0 ug/mL,5.88,8691069.46422,20.0
20.0 ug/mL,5.9,8691069.46422,20.0
20.0 ug/mL,5.92,8691069.46422,20.0
20.0 ug/mL,5.94,8691069.46422,20.0
20.0 ug/mL,5.96,8691069.46422,20.0
20.0 ug/mL,5.98,8691069.46422,20.0
20.0 ug/mL,6.0,8691069.46422,20.0
20.0 ug/mL,6.0200000000000005,8691069.46422,20.0
20.0 ug/mL,6.04,8691069.46422,20.0
20.0 ug/mL,6.0600000000000005,8691069.46422,20.0
20.0 ug/mL,6.08,8691069.46422,20.0
20.0 ug/mL,6.1000000000000005,8691069.46422,20.0
20.0 ug/mL,6.12,8691069.46422,20.0
20.0 ug/mL,6.140000000000001,8691069.46422,20.0
20.0 ug/mL,6.16,8691069.46422,20.0
20.0 ug/mL,6.18,8691069.46422,20.0
20.0 ug/mL,6.2,8691069.46422,20.0
20.0 ug/mL,6.22,8691069.46422,20.0
20.0 ug/mL,6.24,8691069.46422,20.0
20.0 ug/mL,6.26,8691069.46422,20.0
20.0 ug/mL,6.28,8691069.46422,20.0
20.0 ug/mL,6.3,8691069.46422,20.0
20.0 ug/mL,6.32,8691069.46422,20.0
20.0 ug/mL,6.34,8691069.46422,20.0
20.0 ug/mL,6.36,8691069.46422,20.0
20.0 ug/mL,6.38,8691069.46422,20.0
20.0 ug/mL,6.4,8691069.46422,20.0
20.0 ug/mL,6.42,8691069.46422,20.0
20.0 ug/mL,6.44,8691069.46422,20.0
20.0 ug/mL,6.46,8691069.46422,20.0
20.0 ug/mL,6.48,8691069.46422,20.0
20.0 ug/mL,6.5,8691069.46422,20.0
20.0 ug/mL,6.5200000000000005,8691069.46422,20.0
20.0 ug/mL,6.54,8691069.46422,20.0
20.0 ug/mL,6.5600000000000005,8691069.46422,20.0
20.0 ug/mL,6.58,8691069.46422,20.0
20.0 ug/mL,6.6000000000000005,8691069.46422,20.0
20.0 ug/mL,6.62,8691069.46422,20.0
20.0 ug/mL,6.640000000000001,8691069.46422,20.0
20.0 ug/mL,6.66,8691069.46422,20.0
20.0 ug/mL,6.68,8691069.46422,20.0
20.0 ug/mL,6.7,8691069.46422,20.0
20.0 ug/mL,6.72,8691069.46422,20.0
20.0 ug/mL,6.74,8691069.46422,20.0
20.0 ug/mL,6.76,8691069.46422,20.0
20.0 ug/mL,6.78,8691069.46422,20.0
20.0 ug/mL,6.8,8691069.46422,20.0
20.0 ug/mL,6.82,8691069.46422,20.0
20.0 ug/mL,6.84,8691069.46422,20.0
20.0 ug/mL,6.86,8691069.46422,20.0
20.0 ug/mL,6.88,8691069.46422,20.0
20.0 ug/mL,6.9,8691069.46422,20.0
20.0 ug/mL,6.92,8691069.46422,20.0
20.0 ug/mL,6.94,8691069.46422,20.0
20.0 ug/mL,6.96,8691069.46422,20.0
20.0 ug/mL,6.98,8691069.46422,20.0
20.0 ug/mL,7.0,8691069.46422,20.0
20.0 ug/mL,7.0200000000000005,8691069.46422,20.0
20.0 ug/mL,7.04,8691069.46422,20.0
20.0 ug/mL,7.0600000000000005,8691069.46422,20.0
20.0 ug/mL,7.08,8691069.46422,20.0
20.0 ug/mL,7.1000000000000005,8691069.46422,20.0
20.0 ug/mL,7.12,8691069.46422,20.0
20.0 ug/mL,7.140000000000001,8691069.46422,20.0
20.0 ug/mL,7.16,8691069.46422,20.0
20.0 ug/mL,7.18,8691069.46422,20.0
20.0 ug/mL,7.2,8691069.46422,20.0
20.0 ug/mL,7.22,8691069.46422,20.0
20.0 ug/mL,7.24,8691069.46422,20.0
20.0 ug/mL,7.26,8691069.46422,20.0
20.0 ug/mL,7.28,8691069.46422,20.0
20.0 ug/mL,7.3,8691069.46422,20.0
20.0 ug/mL,7.32,8691069.46422,20.0
20.0 ug/mL,7.34,8691069.46422,20.0
20.0 ug/mL,7.36,8691069.46422,20.0
20.0 ug/mL,7.38,8691069.46422,20.0
20.0 ug/mL,7.4,8691069.46422,20.0
20.0 ug/mL,7.42,8691069.46422,20.0
20.0 ug/mL,7.44,8691069.46422,20.0
20.0 ug/mL,7.46,8691069.46422,20.0
20.0 ug/mL,7.48,8691069.46422,20.0
20.0 ug/mL,7.5,8691069.46422,20.0
20.0 ug/mL,7.5200000000000005,8691069.46422,20.0
20.0 ug/mL,7.54,8691069.46422,20.0
20.0 ug/mL,7.5600000000000005,8691069.46422,20.0
20.0 ug/mL,7.58,8691069.46422,20.0
20.0 ug/mL,7.6000000000000005,8691069.46422,20.0
20.0 ug/mL,7.62,8691069.46422,20.0
20.0 ug/mL,7.640000000000001,8691069.46422,20.0
20.0 ug/mL,7.66,8691069.46422,20.0
20.0 ug/mL,7.68,8691069.46422,20.0
20.0 ug/mL,7.7,8691069.46422,20.0
20.0 ug/mL,7.72,8691069.46422,20.0
20.0 ug/mL,7.74,8691069.46422,20.0
20.0 ug/mL,7.76,8691069.46422,20.0
20.0 ug/mL,7.78,8691069.46422,20.0
20.0 ug/mL,7.8,8691069.46422,20.0
20.0 ug/mL,7.82,8691069.46422,20.0
20.0 ug/mL,7.84,8691069.46422,20.0
20.0 ug/mL,7.86,8691069.46422,20.0
20.0 ug/mL,7.88,8691069.46422,20.0
20.0 ug/mL,7.9,8691069.46422,20.0
20.0 ug/mL,7.92,8691069.46422,20.0
20.0 ug/mL,7.94,8691069.46422,20.0
20.0 ug/mL,7.96,8691069.46422,20.0
20.0 ug/mL,7.98,8691069.46422,20.0
20.0 ug/mL,8.0,8691069.46422,20.0
20.0 ug/mL,8.02,8691069.46422,20.0
20.0 ug/mL,8.040000000000001,8691069.46422,20.0
20.0 ug/mL,8.06,8691069.46422,20.0
20.0 ug/mL,8.08,8691069.46422,20.0
20.0 ug/mL,8.1,8691069.46422,20.0
20.0 ug/mL,8.120000000000001,8691069.46422,20.0
20.0 ug/mL,8.14,8691069.46422,20.0
20.0 ug/mL,8.16,8691069.46422,20.0
20.0 ug/mL,8.18,8691069.46422,20.0
20.0 ug/mL,8.2,8691069.46422,20.0
20.0 ug/mL,8.22,8691069.46422,20.0
20.0 ug/mL,8.24,8691069.46422,20.0
20.0 ug/mL,8.26,8691069.46422,20.0
20.0 ug/mL,8.28,8691069.46422,20.0
20.0 ug/mL,8.3,8691069.46422,20.0
20.0 ug/mL,8.32,8691069.46422,20.0
20.0 ug/mL,8.34,8691069.46422,20.0
20.0 ug/mL,8.36,8691069.46422,20.0
20.0 ug/mL,8.38,8691069.46422,20.0
20.0 ug/mL,8.4,8691069.46422,20.0
20.0 ug/mL,8.42,8691069.46422,20.0
20.0 ug/mL,8.44,8691069.46422,20.0
20.0 ug/mL,8.46,8691069.46422,20.0
20.0 ug/mL,8.48,8691069.46422,20.0
20.0 ug/mL,8.5,8691069.46422,20.0
20.0 ug/mL,8.52,8691069.46422,20.0
20.0 ug/mL,8.540000000000001,8691069.46422,20.0
20.0 ug/mL,8.56,8691069.46422,20.0
20.0 ug/mL,8.58,8691069.46422,20.0
20.0 ug/mL,8.6,8691069.46422,20.0
20.0 ug/mL,8.620000000000001,8691069.46422,20.0
20.0 ug/mL,8.64,8691069.46422,20.0
20.0 ug/mL,8.66,8691069.46422,20.0
20.0 ug/mL,8.68,8691069.46422,20.0
20.0 ug/mL,8.700000000000001,8691069.46422,20.0
20.0 ug/mL,8.72,8691069.46422,20.0
20.0 ug/mL,8.74,8691069.46422,20.0
20.0 ug/mL,8.76,8691069.46422,20.0
20.0 ug/mL,8.78,8691069.46422,20.0
20.0 ug/mL,8.8,8691069.46422,20.0
20.0 ug/mL,8.82,8691069.46422,20.0
20.0 ug/mL,8.84,8691069.46422,20.0
20.0 ug/mL,8.86,8691069.46422,20.0
20.0 ug/mL,8.88,8691069.46422,20.0
20.0 ug/mL,8.9,8691069.46422,20.0
20.0 ug/mL,8.92,8691069.46422,20.0
20.0 ug/mL,8.94,8691069.46422,20.0
20.0 ug/mL,8.96,8691069.46422,20.0
20.0 ug/mL,8.98,8691069.46422,20.0
20.0 ug/mL,9.0,8691069.46422,20.0
20.0 ug/mL,9.02,8691069.46422,20.0
20.0 ug/mL,9.040000000000001,8691069.46422,20.0
20.0 ug/mL,9.06,8691069.46422,20.0
20.0 ug/mL,9.08,8691069.46422,20.0
20.0 ug/mL,9.1,8691069.46422,20.0
20.0 ug/mL,9.120000000000001,8691069.46422,20.0
20.0 ug/mL,9.14,8691069.46422,20.0
20.0 ug/mL,9.16,8691069.46422,20.0
20.0 ug/mL,9.18,8691069.46422,20.0
20.0 ug/mL,9.200000000000001,8691069.46422,20.0
20.0 ug/mL,9.22,8691069.46422,20.0
20.0 ug/mL,9.24,8691069.46422,20.0
20.0 ug/mL,9.26,8691069.46422,20.0
20.0 ug/mL,9.28,8691069.46422,20.0
20.0 ug/mL,9.3,8691069.46422,20.0
20.0 ug/mL,9.32,8691069.46422,20.0
20.0 ug/mL,9.34,8691069.46422,20.0
20.0 ug/mL,9.36,8691069.46422,20.0
20.0 ug/mL,9.38,8691069.46422,20.0
20.0 ug/mL,9.4,8691069.46422,20.0
20.0 ug/mL,9.42,8691069.46422,20.0
20.0 ug/mL,9.44,8691069.46422,20.0
20.0 ug/mL,9.46,8691069.46422,20.0
20.0 ug/mL,9.48,8691069.46422,20.0
20.0 ug/mL,9.5,8691069.46422,20.0
20.0 ug/mL,9.52,8691069.46422,20.0
20.0 ug/mL,9.540000000000001,8691069.46422,20.0
20.0 ug/mL,9.56,8691069.46422,20.0
20.0 ug/mL,9.58,8691069.46422,20.0
20.0 ug/mL,9.6,8691069.46422,20.0
20.0 ug/mL,9.620000000000001,8691069.46422,20.0
20.0 ug/mL,9.64,8691069.46422,20.0
20.0 ug/mL,9.66,8691069.46422,20.0
20.0 ug/mL,9.68,8691069.46422,20.0
20.0 ug/mL,9.700000000000001,8691069.46422,20.0
20.0 ug/mL,9.72,8691069.46422,20.0
20.0 ug/mL,9.74,8691069.46422,20.0
20.0 ug/mL,9.76,8691069.46422,20.0
20.0 ug/mL,9.78,8691069.46422,20.0
20.0 ug/mL,9.8,8691069.46422,20.0
20.0 ug/mL,9.82,8691069.46422,20.0
20.0 ug/mL,9.84,8691069.46422,20.0
20.0 ug/mL,9.86,8691069.46422,20.0
20.0 ug/mL,9.88,8691069.46422,20.0
20.0 ug/mL,9.9,8691069.46422,20.0
20.0 ug/mL,9.92,8691069.46422,20.0
20.0 ug/mL,9.94,8691069.46422,20.0
20.0 ug/mL,9.96,8691069.46422,20.0
20.0 ug/mL,9.98,8691069.46422,20.0
20.0 ug/mL,10.0,8691069.46422,20.0
20.0 ug/mL,10.02,8691069.46422,20.0
20.0 ug/mL,10.040000000000001,8691069.46422,20.0
20.0 ug/mL,10.06,8691069.46422,20.0
20.0 ug/mL,10.08,8691069.46422,20.0
20.0 ug/mL,10.1,8691069.46422,20.0
20.0 ug/mL,10.120000000000001,8691069.46422,20.0
20.0 ug/mL,10.14,8691069.46422,20.0
20.0 ug/mL,10.16,8691069.46422,20.0
20.0 ug/mL,10.18,8691069.46422,20.0
20.0 ug/mL,10.200000000000001,8691069.46422,20.0
20.0 ug/mL,10.22,8691069.46422,20.0
20.0 ug/mL,10.24,8691069.46422,20.0
20.0 ug/mL,10.26,8691069.46422,20.0
20.0 ug/mL,10.28,8691069.46422,20.0
20.0 ug/mL,10.3,8691069.46422,20.0
20.0 ug/mL,10.32,8691069.46422,20.0
20.0 ug/mL,10.34,8691069.46422,20.0
20.0 ug/mL,10.36,8691069.46422,20.0
20.0 ug/mL,10.38,8691069.46422,20.0
20.0 ug/mL,10.4,8691069.46422,20.0
20.0 ug/mL,10.42,8691069.46422,20.0
20.0 ug/mL,10.44,8691069.46422,20.0
20.0 ug/mL,10.46,8691069.46422,20.0
20.0 ug/mL,10.48,8691069.46422,20.0
20.0 ug/mL,10.5,8691069.46422,20.0
20.0 ug/mL,10.52,8691069.46422,20.0
20.0 ug/mL,10.540000000000001,8691069.46422,20.0
20.0 ug/mL,10.56,8691069.46422,20.0
20.0 ug/mL,10.58,8691069.46422,20.0
20.0 ug/mL,10.6,8691069.46422,20.0
20.0 ug/mL,10.620000000000001,8691069.46422,20.0
20.0 ug/mL,10.64,8691069.46422,20.0
20.0 ug/mL,10.66,8691069.46422,20.0
20.0 ug/mL,10.68,8691069.46422,20.0
20.0 ug/mL,10.700000000000001,8691069.46422,20.0
20.0 ug/mL,10.72,8691069.46422,20.0
20.0 ug/mL,10.74,8691069.46422,20.0
20.0 ug/mL,10.76,8691069.46422,20.0
20.0 ug/mL,10.78,8691069.46422,20.0
20.0 ug/mL,10.8,8691069.46422,20.0
20.0 ug/mL,10.82,8691069.46422,20.0
20.0 ug/mL,10.84,8691069.46422,20.0
20.0 ug/mL,10.86,8691069.46422,20.0
20.0 ug/mL,10.88,8691069.46422,20.0
20.0 ug/mL,10.9,8691069.46422,20.0
20.0 ug/mL,10.92,8691069.46422,20.0
20.0 ug/mL,10.94,8691069.46422,20.0
20.0 ug/mL,10.96,8691069.46422,20.0
20.0 ug/mL,10.98,8691069.46422,20.0
20.0 ug/mL,11.0,8691069.46422,20.0
20.0 ug/mL,11.02,8691069.46422,20.0
20.0 ug/mL,11.040000000000001,8691069.46422,20.0
20.0 ug/mL,11.06,8691069.46422,20.0
20.0 ug/mL,11.08,8691069.46422,20.0
