Concentration,Time_min,RFU_Interpolated,Concentration [ug/mL]
0.625 ug/mL,1.44,5977.8165333333345,0.625
0.625 ug/mL,1.47,6025.61171904762,0.625
0.625 ug/mL,1.5,6073.406904761905,0.625
0.625 ug/mL,1.53,6121.202090476191,0.625
0.625 ug/mL,1.56,6168.997276190477,0.625
0.625 ug/mL,1.5899999999999999,6216.792461904763,0.625
0.625 ug/mL,1.6199999999999999,6264.587647619048,0.625
0.625 ug/mL,1.65,6312.382833333334,0.625
0.625 ug/mL,1.68,6360.17801904762,0.625
0.625 ug/mL,1.71,6407.973204761905,0.625
0.625 ug/mL,1.74,6455.768390476191,0.625
0.625 ug/mL,1.77,6503.563576190477,0.625
0.625 ug/mL,1.7999999999999998,6551.358761904763,0.625
0.625 ug/mL,1.8299999999999998,6599.153947619048,0.625
0.625 ug/mL,1.8599999999999999,6646.9491333333335,0.625
0.625 ug/mL,1.89,6694.74431904762,0.625
0.625 ug/mL,1.92,6742.539504761906,0.625
0.625 ug/mL,1.95,6790.334690476191,0.625
0.625 ug/mL,1.98,6838.129876190477,0.625
0.625 ug/mL,2.01,6885.9250619047625,0.625
0.625 ug/mL,2.04,6933.720247619049,0.625
0.625 ug/mL,2.07,6981.515433333334,0.625
0.625 ug/mL,2.1,7029.31061904762,0.625
0.625 ug/mL,2.13,7077.105804761905,0.625
0.625 ug/mL,2.16,7124.9009904761915,0.625
0.625 ug/mL,2.19,7172.696176190477,0.625
0.625 ug/mL,2.2199999999999998,7220.491361904762,0.625
0.625 ug/mL,2.25,7268.286547619049,0.625
0.625 ug/mL,2.28,7316.081733333334,0.625
0.625 ug/mL,2.31,7363.87691904762,0.625
0.625 ug/mL,2.34,7411.672104761906,0.625
0.625 ug/mL,2.37,7459.467290476192,0.625
0.625 ug/mL,2.4,7507.262476190477,0.625
0.625 ug/mL,2.4299999999999997,7555.057661904762,0.625
0.625 ug/mL,2.46,7602.852847619049,0.625
0.625 ug/mL,2.4899999999999998,7650.648033333335,0.625
0.625 ug/mL,2.52,7698.44321904762,0.625
0.625 ug/mL,2.55,7746.238404761905,0.625
0.625 ug/mL,2.58,7794.033590476192,0.625
0.625 ug/mL,2.61,7841.828776190478,0.625
0.625 ug/mL,2.6399999999999997,7889.623961904763,0.625
0.625 ug/mL,2.67,7937.419147619048,0.625
0.625 ug/mL,2.6999999999999997,7985.214333333333,0.625
0.625 ug/mL,2.73,8033.00951904762,0.625
0.625 ug/mL,2.76,8080.804704761906,0.625
0.625 ug/mL,2.79,8128.599890476191,0.625
0.625 ug/mL,2.82,8176.395076190478,0.625
0.625 ug/mL,2.85,8224.190261904763,0.625
0.625 ug/mL,2.88,8271.985447619049,0.625
0.625 ug/mL,2.9099999999999997,8319.780633333334,0.625
0.625 ug/mL,2.94,8367.57581904762,0.625
0.625 ug/mL,2.9699999999999998,8415.371004761906,0.625
0.625 ug/mL,3.0,8463.166190476191,0.625
0.625 ug/mL,3.03,8510.961376190477,0.625
0.625 ug/mL,3.06,8558.756561904764,0.625
0.625 ug/mL,3.09,8606.551747619049,0.625
0.625 ug/mL,3.12,8654.346933333334,0.625
0.625 ug/mL,3.15,8702.14211904762,0.625
0.625 ug/mL,3.1799999999999997,8749.937304761906,0.625
0.625 ug/mL,3.21,8797.732490476192,0.625
0.625 ug/mL,3.2399999999999998,8845.527676190477,0.625
0.625 ug/mL,3.27,8893.322861904764,0.625
0.625 ug/mL,3.3,8941.11804761905,0.625
0.625 ug/mL,3.33,8988.913233333335,0.625
0.625 ug/mL,3.36,9036.70841904762,0.625
0.625 ug/mL,3.3899999999999997,9084.503604761905,0.625
0.625 ug/mL,3.42,9132.298790476192,0.625
0.625 ug/mL,3.4499999999999997,9180.093976190477,0.625
0.625 ug/mL,3.48,9227.889161904763,0.625
0.625 ug/mL,3.51,9275.684347619048,0.625
0.625 ug/mL,3.54,9323.479533333335,0.625
0.625 ug/mL,3.57,9371.27471904762,0.625
0.625 ug/mL,3.5999999999999996,9419.069904761905,0.625
0.625 ug/mL,3.63,9466.865090476193,0.625
0.625 ug/mL,3.6599999999999997,9514.660276190478,0.625
0.625 ug/mL,3.69,9562.455461904763,0.625
0.625 ug/mL,3.7199999999999998,9610.250647619048,0.625
0.625 ug/mL,3.75,9658.045833333335,0.625
0.625 ug/mL,3.78,9705.84101904762,0.625
0.625 ug/mL,3.81,9753.636204761906,0.625
0.625 ug/mL,3.84,9801.431390476191,0.625
0.625 ug/mL,3.8699999999999997,9849.226576190476,0.625
0.625 ug/mL,3.9,9897.021761904763,0.625
0.625 ug/mL,3.9299999999999997,9944.816947619049,0.625
0.625 ug/mL,3.96,9992.612133333336,0.625
0.625 ug/mL,3.9899999999999998,10040.407319047621,0.625
0.625 ug/mL,4.02,10088.202504761906,0.625
0.625 ug/mL,4.05,10135.997690476192,0.625
0.625 ug/mL,4.08,10183.792876190479,0.625
0.625 ug/mL,4.109999999999999,10231.588061904762,0.625
0.625 ug/mL,4.14,10279.38324761905,0.625
0.625 ug/mL,4.17,10327.178433333334,0.625
0.625 ug/mL,4.2,10374.973619047621,0.625
0.625 ug/mL,4.2299999999999995,10422.768804761907,0.625
0.625 ug/mL,4.26,10470.563990476192,0.625
0.625 ug/mL,4.29,10518.359176190477,0.625
0.625 ug/mL,4.32,10566.154361904764,0.625
0.625 ug/mL,4.35,10613.94954761905,0.625
0.625 ug/mL,4.38,10661.744733333335,0.625
0.625 ug/mL,4.41,10709.539919047622,0.625
0.625 ug/mL,4.4399999999999995,10757.335104761905,0.625
0.625 ug/mL,4.47,10805.130290476192,0.625
0.625 ug/mL,4.5,10852.925476190478,0.625
0.625 ug/mL,4.53,10900.720661904765,0.625
0.625 ug/mL,4.56,10948.515847619048,0.625
0.625 ug/mL,4.59,10996.311033333335,0.625
0.625 ug/mL,4.62,11044.10621904762,0.625
0.625 ug/mL,4.6499999999999995,11091.901404761906,0.625
0.625 ug/mL,4.68,11139.696590476193,0.625
0.625 ug/mL,4.71,11184.8,0.625
0.625 ug/mL,4.74,11184.8,0.625
0.625 ug/mL,4.77,11184.8,0.625
0.625 ug/mL,4.8,11184.8,0.625
0.625 ug/mL,4.83,11184.8,0.625
0.625 ug/mL,4.859999999999999,11184.8,0.625
0.625 ug/mL,4.89,11184.8,0.625
0.625 ug/mL,4.92,11184.8,0.625
0.625 ug/mL,4.95,11184.8,0.625
0.625 ug/mL,4.9799999999999995,11184.8,0.625
0.625 ug/mL,5.01,11184.8,0.625
0.625 ug/mL,5.04,11184.8,0.625
0.625 ug/mL,5.069999999999999,11184.8,0.625
0.625 ug/mL,5.1,11184.8,0.625
0.625 ug/mL,5.13,11184.8,0.625
0.625 ug/mL,5.16,11184.8,0.625
0.625 ug/mL,5.1899999999999995,11184.8,0.625
0.625 ug/mL,5.22,11184.8,0.625
0.625 ug/mL,5.25,11184.8,0.625
0.625 ug/mL,5.279999999999999,11184.8,0.625
0.625 ug/mL,5.31,11184.8,0.625
0.625 ug/mL,5.34,11184.8,0.625
0.625 ug/mL,5.37,11184.8,0.625
0.625 ug/mL,5.3999999999999995,11184.8,0.625
0.625 ug/mL,5.43,11184.8,0.625
0.625 ug/mL,5.46,11184.8,0.625
0.625 ug/mL,5.49,11184.8,0.625
0.625 ug/mL,5.52,11184.8,0.625
0.625 ug/mL,5.55,11184.8,0.625
0.625 ug/mL,5.58,11184.8,0.625
0.625 ug/mL,5.609999999999999,11184.8,0.625
0.625 ug/mL,5.64,11184.8,0.625
0.625 ug/mL,5.67,11184.8,0.625
0.625 ug/mL,5.7,11184.8,0.625
0.625 ug/mL,5.7299999999999995,11184.8,0.625
0.625 ug/mL,5.76,11184.8,0.625
0.625 ug/mL,5.79,11184.8,0.625
0.625 ug/mL,5.819999999999999,11184.8,0.625
0.625 ug/mL,5.85,11184.8,0.625
0.625 ug/mL,5.88,11184.8,0.625
0.625 ug/mL,5.91,11184.8,0.625
0.625 ug/mL,5.9399999999999995,11184.8,0.625
0.625 ug/mL,5.97,11184.8,0.625
0.625 ug/mL,6.0,11184.8,0.625
0.625 ug/mL,6.029999999999999,11184.8,0.625
0.625 ug/mL,6.06,11184.8,0.625
0.625 ug/mL,6.09,11184.8,0.625
0.625 ug/mL,6.12,11184.8,0.625
0.625 ug/mL,6.1499999999999995,11184.8,0.625
0.625 ug/mL,6.18,11184.8,0.625
0.625 ug/mL,6.21,11184.8,0.625
0.625 ug/mL,6.24,11184.8,0.625
0.625 ug/mL,6.27,11184.8,0.625
0.625 ug/mL,6.3,11184.8,0.625
0.625 ug/mL,6.33,11184.8,0.625
0.625 ug/mL,6.359999999999999,11184.8,0.625
0.625 ug/mL,6.39,11184.8,0.625
0.625 ug/mL,6.42,11184.8,0.625
0.625 ug/mL,6.45,11184.8,0.625
0.625 ug/mL,6.4799999999999995,11184.8,0.625
0.625 ug/mL,6.51,11184.8,0.625
0.625 ug/mL,6.54,11184.8,0.625
0.625 ug/mL,6.569999999999999,11184.8,0.625
0.625 ug/mL,6.6,11184.8,0.625
0.625 ug/mL,6.63,11184.8,0.625
0.625 ug/mL,6.66,11184.8,0.625
0.625 ug/mL,6.6899999999999995,11184.8,0.625
0.625 ug/mL,6.72,11184.8,0.625
0.625 ug/mL,6.75,11184.8,0.625
0.625 ug/mL,6.779999999999999,11184.8,0.625
0.625 ug/mL,6.81,11184.8,0.625
0.625 ug/mL,6.84,11184.8,0.625
0.625 ug/mL,6.87,11184.8,0.625
0.625 ug/mL,6.8999999999999995,11184.8,0.625
0.625 ug/mL,6.93,11184.8,0.625
0.625 ug/mL,6.96,11184.8,0.625
0.625 ug/mL,6.989999999999999,11184.8,0.625
0.625 ug/mL,7.02,11184.8,0.625
0.625 ug/mL,7.05,11184.8,0.625
0.625 ug/mL,7.08,11184.8,0.625
0.625 ug/mL,7.109999999999999,11184.8,0.625
0.625 ug/mL,7.14,11184.8,0.625
0.625 ug/mL,7.17,11184.8,0.625
0.625 ug/mL,7.199999999999999,11184.8,0.625
0.625 ug/mL,7.2299999999999995,11184.8,0.625
0.625 ug/mL,7.26,11184.8,0.625
0.625 ug/mL,7.29,11184.8,0.625
0.625 ug/mL,7.319999999999999,11184.8,0.625
0.625 ug/mL,7.35,11184.8,0.625
0.625 ug/mL,7.38,11184.8,0.625
0.625 ug/mL,7.41,11184.8,0.625
0.625 ug/mL,7.4399999999999995,11184.8,0.625
0.625 ug/mL,7.47,11184.8,0.625
0.625 ug/mL,7.5,11184.8,0.625
0.625 ug/mL,7.529999999999999,11184.8,0.625
0.625 ug/mL,7.56,11184.8,0.625
0.625 ug/mL,7.59,11184.8,0.625
0.625 ug/mL,7.62,11184.8,0.625
0.625 ug/mL,7.6499999999999995,11184.8,0.625
0.625 ug/mL,7.68,11184.8,0.625
0.625 ug/mL,7.71,11184.8,0.625
0.625 ug/mL,7.739999999999999,11184.8,0.625
0.625 ug/mL,7.77,11184.8,0.625
0.625 ug/mL,7.8,11184.8,0.625
0.625 ug/mL,7.83,11184.8,0.625
0.625 ug/mL,7.859999999999999,11184.8,0.625
0.625 ug/mL,7.89,11184.8,0.625
0.625 ug/mL,7.92,11184.8,0.625
0.625 ug/mL,7.949999999999999,11184.8,0.625
0.625 ug/mL,7.9799999999999995,11184.8,0.625
0.625 ug/mL,8.01,11184.8,0.625
0.625 ug/mL,8.04,11184.8,0.625
0.625 ug/mL,8.07,11184.8,0.625
0.625 ug/mL,8.1,11184.8,0.625
0.625 ug/mL,8.129999999999999,11184.8,0.625
0.625 ug/mL,8.16,11184.8,0.625
0.625 ug/mL,8.19,11184.8,0.625
0.625 ug/mL,8.219999999999999,11184.8,0.625
0.625 ug/mL,8.25,11184.8,0.625
0.625 ug/mL,8.28,11184.8,0.625
0.625 ug/mL,8.31,11184.8,0.625
0.625 ug/mL,8.34,11184.8,0.625
0.625 ug/mL,8.37,11184.8,0.625
0.625 ug/mL,8.4,11184.8,0.625
0.625 ug/mL,8.43,11184.8,0.625
0.625 ug/mL,8.459999999999999,11184.8,0.625
0.625 ug/mL,8.49,11184.8,0.625
0.625 ug/mL,8.52,11184.8,0.625
0.625 ug/mL,8.549999999999999,11184.8,0.625
0.625 ug/mL,8.58,11184.8,0.625
0.625 ug/mL,8.61,11184.8,0.625
0.625 ug/mL,8.64,11184.8,0.625
0.625 ug/mL,8.67,11184.8,0.625
0.625 ug/mL,8.7,11184.8,0.625
0.625 ug/mL,8.73,11184.8,0.625
0.625 ug/mL,8.76,11184.8,0.625
0.625 ug/mL,8.79,11184.8,0.625
0.625 ug/mL,8.82,11184.8,0.625
0.625 ug/mL,8.85,11184.8,0.625
0.625 ug/mL,8.879999999999999,11184.8,0.625
0.625 ug/mL,8.91,11184.8,0.625
0.625 ug/mL,8.94,11184.8,0.625
0.625 ug/mL,8.969999999999999,11184.8,0.625
0.625 ug/mL,9.0,11184.8,0.625
0.625 ug/mL,9.03,11184.8,0.625
0.625 ug/mL,9.06,11184.8,0.625
0.625 ug/mL,9.09,11184.8,0.625
0.625 ug/mL,9.12,11184.8,0.625
0.625 ug/mL,9.15,11184.8,0.625
0.625 ug/mL,9.18,11184.8,0.625
0.625 ug/mL,9.209999999999999,11184.8,0.625
0.625 ug/mL,9.24,11184.8,0.625
0.625 ug/mL,9.27,11184.8,0.625
0.625 ug/mL,9.299999999999999,11184.8,0.625
0.625 ug/mL,9.33,11184.8,0.625
0.625 ug/mL,9.36,11184.8,0.625
0.625 ug/mL,9.389999999999999,11184.8,0.625
0.625 ug/mL,9.42,11184.8,0.625
0.625 ug/mL,9.45,11184.8,0.625
0.625 ug/mL,9.48,11184.8,0.625
0.625 ug/mL,9.51,11184.8,0.625
0.625 ug/mL,9.54,11184.8,0.625
0.625 ug/mL,9.57,11184.8,0.625
0.625 ug/mL,9.6,11184.8,0.625
0.625 ug/mL,9.629999999999999,11184.8,0.625
0.625 ug/mL,9.66,11184.8,0.625
0.625 ug/mL,9.69,11184.8,0.625
0.625 ug/mL,9.719999999999999,11184.8,0.625
0.625 ug/mL,9.75,11184.8,0.625
0.625 ug/mL,9.78,11184.8,0.625
0.625 ug/mL,9.81,11184.8,0.625
0.625 ug/mL,9.84,11184.8,0.625
0.625 ug/mL,9.87,11184.8,0.625
0.625 ug/mL,9.9,11184.8,0.625
0.625 ug/mL,9.93,11184.8,0.625
0.625 ug/mL,9.959999999999999,11184.8,0.625
0.625 ug/mL,9.99,11184.8,0.625
0.625 ug/mL,10.02,11184.8,0.625
0.625 ug/mL,10.049999999999999,11184.8,0.625
0.625 ug/mL,10.08,11184.8,0.625
0.625 ug/mL,10.11,11184.8,0.625
0.625 ug/mL,10.139999999999999,11184.8,0.625
0.625 ug/mL,10.17,11184.8,0.625
0.625 ug/mL,10.2,11184.8,0.625
0.625 ug/mL,10.23,11184.8,0.625
0.625 ug/mL,10.26,11184.8,0.625
0.625 ug/mL,10.29,11184.8,0.625
0.625 ug/mL,10.32,11184.8,0.625
0.625 ug/mL,10.35,11184.8,0.625
0.625 ug/mL,10.379999999999999,11184.8,0.625
0.625 ug/mL,10.41,11184.8,0.625
0.625 ug/mL,10.44,11184.8,0.625
0.625 ug/mL,10.469999999999999,11184.8,0.625
0.625 ug/mL,10.5,11184.8,0.625
0.625 ug/mL,10.53,11184.8,0.625
0.625 ug/mL,10.559999999999999,11184.8,0.625
0.625 ug/mL,10.59,11184.8,0.625
0.625 ug/mL,10.62,11184.8,0.625
0.625 ug/mL,10.65,11184.8,0.625
0.625 ug/mL,10.68,11184.8,0.625
0.625 ug/mL,10.709999999999999,11184.8,0.625
0.625 ug/mL,10.74,11184.8,0.625
0.625 ug/mL,10.77,11184.8,0.625
0.625 ug/mL,10.799999999999999,11184.8,0.625
0.625 ug/mL,10.83,11184.8,0.625
0.625 ug/mL,10.86,11184.8,0.625
0.625 ug/mL,10.889999999999999,11184.8,0.625
0.625 ug/mL,10.92,11184.8,0.625
0.625 ug/mL,10.95,11184.8,0.625
0.625 ug/mL,10.98,11184.8,0.625
0.625 ug/mL,11.01,11184.8,0.625
0.625 ug/mL,11.04,11184.8,0.625
0.625 ug/mL,11.07,11184.8,0.625
0.625 ug/mL,11.1,11184.8,0.625
0.625 ug/mL,11.129999999999999,11184.8,0.625
0.625 ug/mL,11.16,11184.8,0.625
0.625 ug/mL,11.19,11184.8,0.625
0.625 ug/mL,11.219999999999999,11184.8,0.625
0.625 ug/mL,11.25,11184.8,0.625
0.625 ug/mL,11.28,11184.8,0.625
0.625 ug/mL,11.309999999999999,11184.8,0.625
0.625 ug/mL,11.34,11184.8,0.625
0.625 ug/mL,11.37,11184.8,0.625
0.625 ug/mL,11.4,11184.8,0.625
0.625 ug/mL,11.43,11184.8,0.625
0.625 ug/mL,11.459999999999999,11184.8,0.625
0.625 ug/mL,11.49,11184.8,0.625
0.625 ug/mL,11.52,11184.8,0.625
0.625 ug/mL,11.549999999999999,11184.8,0.625
0.625 ug/mL,11.58,11184.8,0.625
0.625 ug/mL,11.61,11184.8,0.625
0.625 ug/mL,11.639999999999999,11184.8,0.625
0.625 ug/mL,11.67,11184.8,0.625
0.625 ug/mL,11.7,11184.8,0.625
0.625 ug/mL,11.73,11184.8,0.625
0.625 ug/mL,11.76,11184.8,0.625
0.625 ug/mL,11.79,11184.8,0.625
0.625 ug/mL,11.82,11184.8,0.625
0.625 ug/mL,11.85,11184.8,0.625
0.625 ug/mL,11.879999999999999,11184.8,0.625
0.625 ug/mL,11.91,11184.8,0.625
0.625 ug/mL,11.94,11184.8,0.625
0.625 ug/mL,11.969999999999999,11184.8,0.625
0.625 ug/mL,12.0,11184.8,0.625
0.625 ug/mL,12.03,11184.8,0.625
0.625 ug/mL,12.059999999999999,11184.8,0.625
0.625 ug/mL,12.09,11184.8,0.625
0.625 ug/mL,12.12,11184.8,0.625
0.625 ug/mL,12.15,11184.8,0.625
0.625 ug/mL,12.18,11184.8,0.625
0.625 ug/mL,12.209999999999999,11184.8,0.625
0.625 ug/mL,12.24,11184.8,0.625
0.625 ug/mL,12.27,11184.8,0.625
0.625 ug/mL,12.299999999999999,11184.8,0.625
0.625 ug/mL,12.33,11184.8,0.625
0.625 ug/mL,12.36,11184.8,0.625
0.625 ug/mL,12.389999999999999,11184.8,0.625
0.625 ug/mL,12.42,11184.8,0.625
0.625 ug/mL,12.45,11184.8,0.625
0.625 ug/mL,12.48,11184.8,0.625
0.625 ug/mL,12.51,11184.8,0.625
0.625 ug/mL,12.54,11184.8,0.625
0.625 ug/mL,12.57,11184.8,0.625
0.625 ug/mL,12.6,11184.8,0.625
0.625 ug/mL,12.629999999999999,11184.8,0.625
0.625 ug/mL,12.66,11184.8,0.625
0.625 ug/mL,12.69,11184.8,0.625
0.625 ug/mL,12.719999999999999,11184.8,0.625
0.625 ug/mL,12.75,11184.8,0.625
0.625 ug/mL,12.78,11184.8,0.625
0.625 ug/mL,12.809999999999999,11184.8,0.625
0.625 ug/mL,12.84,11184.8,0.625
0.625 ug/mL,12.87,11184.8,0.625
0.625 ug/mL,12.9,11184.8,0.625
0.625 ug/mL,12.93,11184.8,0.625
0.625 ug/mL,12.959999999999999,11184.8,0.625
0.625 ug/mL,12.99,11184.8,0.625
0.625 ug/mL,13.02,11184.8,0.625
0.625 ug/mL,13.049999999999999,11184.8,0.625
0.625 ug/mL,13.08,11184.8,0.625
0.625 ug/mL,13.11,11184.8,0.625
0.625 ug/mL,13.139999999999999,11184.8,0.625
0.625 ug/mL,13.17,11184.8,0.625
0.625 ug/mL,13.2,11184.8,0.625
0.625 ug/mL,13.229999999999999,11184.8,0.625
0.625 ug/mL,13.26,11184.8,0.625
0.625 ug/mL,13.29,11184.8,0.625
0.625 ug/mL,13.32,11184.8,0.625
0.625 ug/mL,13.35,11184.8,0.625
0.625 ug/mL,13.379999999999999,11184.8,0.625
0.625 ug/mL,13.41,11184.8,0.625
0.625 ug/mL,13.44,11184.8,0.625
0.625 ug/mL,13.469999999999999,11184.8,0.625
0.625 ug/mL,13.5,11184.8,0.625
0.625 ug/mL,13.53,11184.8,0.625
0.625 ug/mL,13.559999999999999,11184.8,0.625
0.625 ug/mL,13.59,11184.8,0.625
0.625 ug/mL,13.62,11184.8,0.625
0.625 ug/mL,13.65,11184.8,0.625
0.625 ug/mL,13.68,11184.8,0.625
0.625 ug/mL,13.709999999999999,11184.8,0.625
0.625 ug/mL,13.74,11184.8,0.625
0.625 ug/mL,13.77,11184.8,0.625
0.625 ug/mL,13.799999999999999,11184.8,0.625
0.625 ug/mL,13.83,11184.8,0.625
0.625 ug/mL,13.86,11184.8,0.625
0.625 ug/mL,13.889999999999999,11184.8,0.625
0.625 ug/mL,13.92,11184.8,0.625
0.625 ug/mL,13.95,11184.8,0.625
0.625 ug/mL,13.979999999999999,11184.8,0.625
0.625 ug/mL,14.01,11184.8,0.625
0.625 ug/mL,14.04,11184.8,0.625
0.625 ug/mL,14.07,11184.8,0.625
0.625 ug/mL,14.1,11184.8,0.625
0.625 ug/mL,14.129999999999999,11184.8,0.625
0.625 ug/mL,14.16,11184.8,0.625
0.625 ug/mL,14.19,11184.8,0.625
0.625 ug/mL,14.219999999999999,11184.8,0.625
0.625 ug/mL,14.25,11184.8,0.625
0.625 ug/mL,14.28,11184.8,0.625
0.625 ug/mL,14.309999999999999,11184.8,0.625
0.625 ug/mL,14.34,11184.8,0.625
0.625 ug/mL,14.37,11184.8,0.625
0.625 ug/mL,14.399999999999999,11184.8,0.625
0.625 ug/mL,14.43,11184.8,0.625
0.625 ug/mL,14.459999999999999,11184.8,0.625
0.625 ug/mL,14.49,11184.8,0.625
0.625 ug/mL,14.52,11184.8,0.625
0.625 ug/mL,14.549999999999999,11184.8,0.625
0.625 ug/mL,14.58,11184.8,0.625
0.625 ug/mL,14.61,11184.8,0.625
0.625 ug/mL,14.639999999999999,11184.8,0.625
0.625 ug/mL,14.67,11184.8,0.625
0.625 ug/mL,14.7,11184.8,0.625
0.625 ug/mL,14.729999999999999,11184.8,0.625
0.625 ug/mL,14.76,11184.8,0.625
0.625 ug/mL,14.79,11184.8,0.625
0.625 ug/mL,14.82,11184.8,0.625
0.625 ug/mL,14.85,11184.8,0.625
0.625 ug/mL,14.879999999999999,11184.8,0.625
0.625 ug/mL,14.91,11184.8,0.625
0.625 ug/mL,14.94,11184.8,0.625
0.625 ug/mL,14.969999999999999,11184.8,0.625
0.625 ug/mL,15.0,11184.8,0.625
0.625 ug/mL,15.03,11184.8,0.625
0.625 ug/mL,15.059999999999999,11184.8,0.625
0.625 ug/mL,15.09,11184.8,0.625
0.625 ug/mL,15.12,11184.8,0.625
0.625 ug/mL,15.149999999999999,11184.8,0.625
0.625 ug/mL,15.18,11184.8,0.625
0.625 ug/mL,15.209999999999999,11184.8,0.625
0.625 ug/mL,15.24,11184.8,0.625
0.625 ug/mL,15.27,11184.8,0.625
0.625 ug/mL,15.299999999999999,11184.8,0.625
0.625 ug/mL,15.33,11184.8,0.625
0.625 ug/mL,15.36,11184.8,0.625
0.625 ug/mL,15.389999999999999,11184.8,0.625
0.625 ug/mL,15.42,11184.8,0.625
0.625 ug/mL,15.45,11184.8,0.625
0.625 ug/mL,15.479999999999999,11184.8,0.625
0.625 ug/mL,15.51,11184.8,0.625
0.625 ug/mL,15.54,11184.8,0.625
0.625 ug/mL,15.57,11184.8,0.625
0.625 ug/mL,15.6,11184.8,0.625
0.625 ug/mL,15.629999999999999,11184.8,0.625
0.625 ug/mL,15.66,11184.8,0.625
0.625 ug/mL,15.69,11184.8,0.625
0.625 ug/mL,15.719999999999999,11184.8,0.625
0.625 ug/mL,15.75,11184.8,0.625
0.625 ug/mL,15.78,11184.8,0.625
0.625 ug/mL,15.809999999999999,11184.8,0.625
0.625 ug/mL,15.84,11184.8,0.625
0.625 ug/mL,15.87,11184.8,0.625
0.625 ug/mL,15.899999999999999,11184.8,0.625
0.625 ug/mL,15.93,11184.8,0.625
0.625 ug/mL,15.959999999999999,11184.8,0.625
0.625 ug/mL,15.99,11184.8,0.625
0.625 ug/mL,16.02,11184.8,0.625
0.625 ug/mL,16.05,11184.8,0.625
0.625 ug/mL,16.08,11184.8,0.625
0.625 ug/mL,16.11,11184.8,0.625
0.625 ug/mL,16.14,11184.8,0.625
0.625 ug/mL,16.169999999999998,11184.8,0.625
0.625 ug/mL,16.2,11184.8,0.625
0.625 ug/mL,16.23,11184.8,0.625
0.625 ug/mL,16.259999999999998,11184.8,0.625
0.625 ug/mL,16.29,11184.8,0.625
0.625 ug/mL,16.32,11184.8,0.625
0.625 ug/mL,16.349999999999998,11184.8,0.625
0.625 ug/mL,16.38,11184.8,0.625
0.625 ug/mL,16.41,11184.8,0.625
0.625 ug/mL,16.439999999999998,11184.8,0.625
0.625 ug/mL,16.47,11184.8,0.625
0.625 ug/mL,16.5,11184.8,0.625
0.625 ug/mL,16.53,11184.8,0.625
0.625 ug/mL,16.56,11184.8,0.625
0.625 ug/mL,16.59,11184.8,0.625
0.625 ug/mL,16.62,11184.8,0.625
0.625 ug/mL,16.65,11184.8,0.625
0.625 ug/mL,16.68,11184.8,0.625
0.625 ug/mL,16.71,11184.8,0.625
0.625 ug/mL,16.74,11184.8,0.625
0.625 ug/mL,16.77,11184.8,0.625
0.625 ug/mL,16.8,11184.8,0.625
0.625 ug/mL,16.83,11184.8,0.625
0.625 ug/mL,16.86,11184.8,0.625
0.625 ug/mL,16.89,11184.8,0.625
0.625 ug/mL,16.919999999999998,11184.8,0.625
0.625 ug/mL,16.95,11184.8,0.625
0.625 ug/mL,16.98,11184.8,0.625
0.625 ug/mL,17.009999999999998,11184.8,0.625
0.625 ug/mL,17.04,11184.8,0.625
0.625 ug/mL,17.07,11184.8,0.625
0.625 ug/mL,17.099999999999998,11184.8,0.625
0.625 ug/mL,17.13,11184.8,0.625
0.625 ug/mL,17.16,11184.8,0.625
0.625 ug/mL,17.189999999999998,11184.8,0.625
0.625 ug/mL,17.22,11184.8,0.625
0.625 ug/mL,17.25,11184.8,0.625
0.625 ug/mL,17.28,11184.8,0.625
0.625 ug/mL,17.31,11184.8,0.625
0.625 ug/mL,17.34,11184.8,0.625
0.625 ug/mL,17.37,11184.8,0.625
0.625 ug/mL,17.4,11184.8,0.625
0.625 ug/mL,17.43,11184.8,0.625
0.625 ug/mL,17.46,11184.8,0.625
0.625 ug/mL,17.49,11184.8,0.625
0.625 ug/mL,17.52,11184.8,0.625
0.625 ug/mL,17.55,11184.8,0.625
0.625 ug/mL,17.58,11184.8,0.625
0.625 ug/mL,17.61,11184.8,0.625
0.625 ug/mL,17.64,11184.8,0.625
0.625 ug/mL,17.669999999999998,11184.8,0.625
0.625 ug/mL,17.7,11184.8,0.625
0.625 ug/mL,17.73,11184.8,0.625
0.625 ug/mL,17.759999999999998,11184.8,0.625
0.625 ug/mL,17.79,11184.8,0.625
0.625 ug/mL,17.82,11184.8,0.625
0.625 ug/mL,17.849999999999998,11184.8,0.625
0.625 ug/mL,17.88,11184.8,0.625
0.625 ug/mL,17.91,11184.8,0.625
0.625 ug/mL,17.939999999999998,11184.8,0.625
0.625 ug/mL,17.97,11184.8,0.625
0.625 ug/mL,18.0,11184.8,0.625
0.625 ug/mL,18.029999999999998,11184.8,0.625
0.625 ug/mL,18.06,11184.8,0.625
0.625 ug/mL,18.09,11184.8,0.625
0.625 ug/mL,18.12,11184.8,0.625
0.625 ug/mL,18.15,11184.8,0.625
0.625 ug/mL,18.18,11184.8,0.625
0.625 ug/mL,18.21,11184.8,0.625
0.625 ug/mL,18.24,11184.8,0.625
0.625 ug/mL,18.27,11184.8,0.625
0.625 ug/mL,18.3,11184.8,0.625
0.625 ug/mL,18.33,11184.8,0.625
0.625 ug/mL,18.36,11184.8,0.625
0.625 ug/mL,18.39,11184.8,0.625
0.625 ug/mL,18.419999999999998,11184.8,0.625
